NCBI_GeneID	Symbol	Gene_Type	SwissProt_Accessions
100313845	PIRC5	OTHER	
100313846	PIRC6	OTHER	
100313847	PIRC9	OTHER	
100313848	PIRC15	OTHER	
100313849	PIRC16	OTHER	
100313850	PIRC22	OTHER	
100313851	PIRC25	OTHER	
100313852	PIRC26	OTHER	
100313853	PIRC30	OTHER	
100313854	PIRC33	OTHER	
100313855	PIRC35	OTHER	
100313856	PIRC39	OTHER	
100313857	PIRC43	OTHER	
100313858	PIRC46	OTHER	
100313859	PIRC47	OTHER	
100313860	PIRC51	OTHER	
100313861	PIRC53	OTHER	
100313862	PIRC56	OTHER	
100313863	PIRC60	OTHER	
100313864	PIRC64	OTHER	
100313865	PIRC66	OTHER	
100313866	PIRC70	OTHER	
100313867	PIRC72	OTHER	
100313868	PIRC77	OTHER	
100313869	PIRC78	OTHER	
100313870	PIRC81	OTHER	
100313871	PIRC85	OTHER	
100313872	PIRC87	OTHER	
100313873	PIRC89	OTHER	
100313874	PIRC98	OTHER	
100313875	PIRC99	OTHER	
100313876	PIRC102	OTHER	
100313877	PIRC106	OTHER	
100313878	PIRC108	OTHER	
100313879	PIRC110	OTHER	
100313880	PIRC113	OTHER	
100313881	PIRC114	OTHER	
100313884	MIR548H4	ncRNA	
100313886	MIR2116	ncRNA	
100313887	MIR2277	ncRNA	
100313888	PIRC101	OTHER	
100313890	PIRC34	OTHER	
100313891	PIRC83	OTHER	
100313893	PIRC28	OTHER	
100313894	PIRC88	OTHER	
100313895	MIR548F4	ncRNA	
100313897	PIRC11	OTHER	
100313898	PIRC40	OTHER	
100313899	PIRC61	OTHER	
100313900	PIRC91	OTHER	
100313901	PIRC103	OTHER	
100313905	PIRC3	OTHER	
100313906	PIRC18	OTHER	
100313907	PIRC27	OTHER	
100313908	PIRC44	OTHER	
100313909	PIRC59	OTHER	
100313910	PIRC69	OTHER	
100313911	PIRC86	OTHER	
100313912	PIRC100	OTHER	
100313913	PIRC109	OTHER	
100313914	MIR548J	ncRNA	
100313915	PIRC8	OTHER	
100313916	PIRC21	OTHER	
100313917	PIRC41	OTHER	
100313918	PIRC58	OTHER	
100313919	PIRC75	OTHER	
100313920	PIRC92	OTHER	
100313921	MIR548E	ncRNA	
100313923	MIR449C	ncRNA	
100313924	PIRC2	OTHER	
100313925	PIRC13	OTHER	
100313926	PIRC19	OTHER	
100313927	PIRC29	OTHER	
100313928	PIRC36	OTHER	
100313929	PIRC49	OTHER	
100313930	PIRC57	OTHER	
100313931	PIRC68	OTHER	
100313932	PIRC74	OTHER	
100313933	PIRC82	OTHER	
100313934	PIRC93	OTHER	
100313935	PIRC95	OTHER	
100313936	PIRC105	OTHER	
100313937	PIRC111	OTHER	
100313938	MIR548G	ncRNA	
100313942	LOC100313942	PSEUDO	
100313962	RFKP1	PSEUDO	
100313968	RFKP4	PSEUDO	
100316867	ARF4P5	PSEUDO	
100327036	PPP2R2DP1	PSEUDO	
100328982	LOC100328982	PSEUDO	
100329108	GCSHP5	PSEUDO	
100329109	GCSHP3	PSEUDO	
100329129	LOC100329129	PSEUDO	
100329135	TRPC5OS	PROTEIN_CODING	A6NMA1
10033	ARSLP1	PSEUDO	
100335030	LOC100335030	PSEUDO	
100337589	FMO7P	PSEUDO	
100337590	FMO11P	PSEUDO	
100337591	SNORA70F	snoRNA	
100337616	CSN1S2BP	PSEUDO	
100337622	DDX11L4	PSEUDO	
100337646	CT45B1P	PSEUDO	
100359394	LINC00102	ncRNA	
100359396	HSPD1P11	PSEUDO	
100359397	HSPD1P18	PSEUDO	
100379132	SNORA70G	snoRNA	
100379141	SNORA70D	snoRNA	
100379142	NCLP2	PSEUDO	
100379174	MACROD2-AS1	ncRNA	
100379220	TMED11P	PSEUDO	
100379224	ZNF225-AS1	ncRNA	
100379236	LOC100379236	PSEUDO	
100379249	BOK-AS1	ncRNA	
100379250	SNORA70E	snoRNA	
100379251	NPPA-AS1	ncRNA	
100379287	RNY4P6	PSEUDO	
100379288	RNY4P11	PSEUDO	
100379290	LOC100379290	PSEUDO	
100379291	RNY4P15	PSEUDO	
100379295	RNY4P8	PSEUDO	
100379296	RNY4P13	PSEUDO	
100379297	RNY4P4	PSEUDO	
100379298	RNY4P18	PSEUDO	
100379299	RNY4P5	PSEUDO	
100379300	RNY4P9	PSEUDO	
100379323	ERVW-2	OTHER	
100379345	MIR181A2HG	ncRNA	
100379378	RNY4P20	PSEUDO	
100379564	RNY4P17	PSEUDO	
100379584	RNY4P14	PSEUDO	
100379592	RNY4P10	PSEUDO	
100379623	LARP1P1	PSEUDO	
100379658	RNY5P5	PSEUDO	
100379661	GRIK1-AS2	ncRNA	
100379663	RNY5P6	PSEUDO	
100379664	RNY5P3	PSEUDO	
100379666	RNY5P1	PSEUDO	
100379667	NEK2P2	PSEUDO	
100380271	RNY5P4	PSEUDO	
100380272	NDUFB1P2	PSEUDO	
100380878	RNY5P8	PSEUDO	
100380945	ZNF848P	PSEUDO	
100381178	TMPRSS11CP	PSEUDO	
100381202	NEK2P4	PSEUDO	
100381208	RNY5P2	PSEUDO	
100381215	DYNLT3P2	PSEUDO	
100384884	IGHV1OR15-5	PSEUDO	
100384885	RRAS2P2	PSEUDO	
100418696	LOC100418696	PSEUDO	
100418700	LOC100418700	PSEUDO	
100418701	LOC100418701	PSEUDO	
100418703	LOC100418703	PSEUDO	
100418705	LOC100418705	PSEUDO	
100418706	FXNP2	PSEUDO	
100418707	SEPTIN7P10	PSEUDO	
100418708	CLUHP1	PSEUDO	
100418709	CLUHP2	PSEUDO	
100418710	LOC100418710	PSEUDO	
100418711	CLUHP4	PSEUDO	
100418712	KIAA1328P1	PSEUDO	
100418713	LOC100418713	PSEUDO	
100418714	SEPTIN7P15	PSEUDO	
100418715	SEPTIN7P4	PSEUDO	
100418716	LOC100418716	PSEUDO	
100418718	SEPTIN7P5	PSEUDO	
100418719	CLUHP7	PSEUDO	
100418720	SEPTIN7P6	PSEUDO	
100418721	FMN2P1	PSEUDO	
100418722	CFAP97P1	PSEUDO	
100418723	LOC100418723	PSEUDO	
100418724	CCNJP2	PSEUDO	
100418728	KRT8P40	PSEUDO	
100418730	LOC100418730	PSEUDO	
100418731	AKIRIN1P1	PSEUDO	
100418732	LOC100418732	PSEUDO	
100418733	CLUHP8	PSEUDO	
100418734	LOC100418734	PSEUDO	
100418735	SEPTIN7P8	PSEUDO	
100418736	GOLGA5P1	PSEUDO	
100418737	KRT8P33	PSEUDO	
100418739	DNM1P48	PSEUDO	
100418740	PPP1R26P1	PSEUDO	
100418742	CLUHP9	PSEUDO	
100418743	CCNL2P1	PSEUDO	
100418744	KRT8P46	PSEUDO	
100418745	CLUHP5	PSEUDO	
100418747	KRT8P35	PSEUDO	
100418748	KRT8P36	PSEUDO	
100418750	KRT8P42	PSEUDO	
100418751	GOLGA2P1	PSEUDO	
100418753	SEPTIN7P12	PSEUDO	
100418754	CLUHP6	PSEUDO	
100418756	CLUHP11	PSEUDO	
100418759	LOC100418759	PSEUDO	
100418763	CCNT2P1	PSEUDO	
100418768	LOC100418768	PSEUDO	
100418769	KRT18P52	PSEUDO	
100418770	KRT18P26	PSEUDO	
100418774	PHB1P4	PSEUDO	
100418779	KRT127P	PSEUDO	
100418781	KRT8P39	PSEUDO	
100418792	KRT18P54	PSEUDO	
100418799	KRT8P38	PSEUDO	
100418804	PHB1P8	PSEUDO	
100418811	KRT8P34	PSEUDO	
100418814	MTDHP1	PSEUDO	
100418815	PHB1P10	PSEUDO	
100418819	IPO8P1	PSEUDO	
100418820	PHB1P12	PSEUDO	
100418822	LOC100418822	PSEUDO	
100418828	KRT125P	PSEUDO	
100418829	KRT18P60	PSEUDO	
100418832	MTDHP3	PSEUDO	
100418834	MTDHP4	PSEUDO	
100418835	MTDHP2	PSEUDO	
100418836	MTDHP5	PSEUDO	
100418837	PHB1P2	PSEUDO	
100418843	PHB1P13	PSEUDO	
100418848	LOC100418848	PSEUDO	
100418861	KRT43P	PSEUDO	
100418862	SPECC1P1	PSEUDO	
100418865	KRT18P61	PSEUDO	
100418868	LOC100418868	PSEUDO	
100418871	CYTH1P1	PSEUDO	
100418874	LOC100418874	PSEUDO	
100418877	KRT18P7	PSEUDO	
100418881	NBEAP2	PSEUDO	
100418882	LOC100418882	PSEUDO	
100418883	LOC100418883	PSEUDO	
100418884	LOC100418884	PSEUDO	
100418885	LOC100418885	PSEUDO	
100418887	TAGLN2P1	PSEUDO	
100418888	LOC100418888	PSEUDO	
100418889	STX18P1	PSEUDO	
100418892	GYG2P2	PSEUDO	
100418897	NBEAP4	PSEUDO	
100418898	LOC100418898	PSEUDO	
100418902	TUBBP10	PSEUDO	
100418903	NBEAP5	PSEUDO	
100418904	NBEAP6	PSEUDO	
100418905	NBEAP3	PSEUDO	
100418906	SFXN4P1	PSEUDO	
100418908	GLRX3P1	PSEUDO	
100418910	ACTG1P14	PSEUDO	
100418919	TNPO1P1	PSEUDO	
100418920	ACTG1P13	PSEUDO	
100418921	ACTG1P12	PSEUDO	
100418923	LOC100418923	PSEUDO	
100418924	ACTG1P18	PSEUDO	
100418928	RDM1P3	PSEUDO	
100418937	TUBB8P1	PSEUDO	
100418938	LOC100418938	PSEUDO	
100418939	LOC100418939	PSEUDO	
100418940	LOC100418940	PSEUDO	
100418942	PRDX4P2	PSEUDO	
100418943	PRDX2P3	PSEUDO	
100418949	PRDX4P1	PSEUDO	
100418951	ACTG1P15	PSEUDO	
100418955	PRDX3P4	PSEUDO	
100418956	LOC100418956	PSEUDO	
100418957	LOC100418957	PSEUDO	
100418959	LOC100418959	PSEUDO	
100418960	ACTG1P16	PSEUDO	
100418961	LOC100418961	PSEUDO	
100418964	TUBB6P1	PSEUDO	
100418965	LOC100418965	PSEUDO	
100418968	SNX2P1	PSEUDO	
100418972	SNX18P14	PSEUDO	
100418973	CSP1	PSEUDO	
100418974	TUBB4BP2	PSEUDO	
100418975	SNX18P3	PSEUDO	
100418976	SNX18P4	PSEUDO	
100418977	SNX18P5	PSEUDO	
100418980	SNX18P7	PSEUDO	
100418981	SNX18P8	PSEUDO	
100418983	NF1P12	PSEUDO	
100418986	LOC100418986	PSEUDO	
100418987	LOC100418987	PSEUDO	
100418988	LOC100418988	PSEUDO	
100418989	LOC100418989	PSEUDO	
100418990	LOC100418990	PSEUDO	
100418991	LOC100418991	PSEUDO	
100418992	LOC100418992	PSEUDO	
100418993	LOC100418993	PSEUDO	
100418997	LOC100418997	PSEUDO	
100418999	SNX18P1Y	PSEUDO	
100419003	LOC100419003	PSEUDO	
100419004	SNX18P24	PSEUDO	
100419005	SNX18P25	PSEUDO	
100419007	TUBAP3	PSEUDO	
100419008	PRR20G	PROTEIN_CODING	P0DPQ3
100419014	LOC100419014	PSEUDO	
100419016	LOC100419016	PSEUDO	
100419017	CCNYL7	PSEUDO	
100419019	SNX18P15	PSEUDO	
100419020	SNX18P16	PSEUDO	
100419021	SNX18P18	PSEUDO	
100419022	SNX18P19	PSEUDO	
100419023	PDCL3P6	PSEUDO	
100419024	SNX18P17	PSEUDO	
100419025	SNX18P21	PSEUDO	
100419026	SNX18P20	PSEUDO	
100419027	SNX18P22	PSEUDO	
100419028	SNX25P1	PSEUDO	
100419029	NF1P4	PSEUDO	
100419031	PRDX3P1	PSEUDO	
100419033	APONP	PSEUDO	
100419036	TUBAP14	PSEUDO	
100419037	LOC100419037	PSEUDO	
100419038	SNX18P26	PSEUDO	
100419040	SNX18P10	PSEUDO	
100419041	SNX18P12	PSEUDO	
100419042	SNX18P13	PSEUDO	
100419043	SNX18P11	PSEUDO	
100419045	LOC100419045	PSEUDO	
100419046	LOC100419046	PSEUDO	
100419047	SNX19P4	PSEUDO	
100419052	LOC100419052	PSEUDO	
100419053	SMSP1	PSEUDO	
100419054	SAGE3P	PSEUDO	
100419056	CLCN3P1	PSEUDO	
100419058	LOC100419058	PSEUDO	
100419059	LOC100419059	PSEUDO	
100419062	FOSL1P1	PSEUDO	
100419066	NUP35P1	PSEUDO	
100419068	PNLIPP1	PSEUDO	
100419069	ENO1P3	PSEUDO	
100419070	NUP210P3	PSEUDO	
100419073	LOC100419073	PSEUDO	
100419074	AK3P2	PSEUDO	
100419075	AK3P3	PSEUDO	
100419077	FCRL6P1	PSEUDO	
100419079	LOC100419079	PSEUDO	
100419081	DUXAP12	PSEUDO	
100419085	SRMP3	PSEUDO	
100419092	LOC100419092	PSEUDO	
100419095	TXNL1P1	PSEUDO	
100419096	LOC100419096	PSEUDO	
100419098	ENO1P2	PSEUDO	
100419102	LOC100419102	PSEUDO	
100419108	LOC100419108	PSEUDO	
100419110	RPL4P7	PSEUDO	
100419140	LOC100419140	PSEUDO	
100419149	HCFC2P1	PSEUDO	
100419154	LOC100419154	PSEUDO	
100419158	SETP12	PSEUDO	
100419161	LOC100419161	PSEUDO	
100419170	LOC100419170	PSEUDO	
100419174	LOC100419174	PSEUDO	
100419178	SETP6	PSEUDO	
100419185	PDLIM1P4	PSEUDO	
100419187	SETP11	PSEUDO	
100419209	PRSS52P	PSEUDO	
100419232	LOC100419232	PSEUDO	
100419238	LOC100419238	PSEUDO	
100419246	BTG3P1	PSEUDO	
100419257	LOC100419257	PSEUDO	
100419284	LOC100419284	PSEUDO	
100419293	LOC100419293	PSEUDO	
100419301	LOC100419301	PSEUDO	
100419307	LOC100419307	PSEUDO	
100419318	LOC100419318	PSEUDO	
100419319	LOC100419319	PSEUDO	
100419321	LOC100419321	PSEUDO	
100419324	BCL9P1	PSEUDO	
100419337	CENPIP1	PSEUDO	
100419353	H3P15	PSEUDO	
100419356	LOC100419356	PSEUDO	
100419366	LOC100419366	PSEUDO	
100419391	RPL21P135	PSEUDO	
100419392	RPL12P44	PSEUDO	
100419416	SRPK2P	PSEUDO	
100419423	ASNSP4	PSEUDO	
100419426	PDLIM1P2	PSEUDO	
100419427	PDLIM1P3	PSEUDO	
100419436	LOC100419436	PSEUDO	
100419447	LOC100419447	PSEUDO	
100419451	LOC100419451	PSEUDO	
100419458	LOC100419458	PSEUDO	
100419471	RPS23P10	PSEUDO	
100419472	RPS23P9	PSEUDO	
100419477	RPL12P45	PSEUDO	
100419489	HDAC1P2	PSEUDO	
100419503	LOC100419503	PSEUDO	
100419506	LOC100419506	PSEUDO	
100419511	LOC100419511	PSEUDO	
100419512	LOC100419512	PSEUDO	
100419513	LOC100419513	PSEUDO	
100419515	LOC100419515	PSEUDO	
100419516	LOC100419516	PSEUDO	
100419520	LOC100419520	PSEUDO	
100419521	RPL21P136	PSEUDO	
100419525	LOC100419525	PSEUDO	
100419542	LOC100419542	PSEUDO	
100419545	LOC100419545	PSEUDO	
100419548	RPS27AP18	PSEUDO	
100419549	LOC100419549	PSEUDO	
100419552	LOC100419552	PSEUDO	
100419553	LOC100419553	PSEUDO	
100419554	ZNF92P1Y	PSEUDO	
100419558	KARS1P1	PSEUDO	
100419560	KARS1P2	PSEUDO	
100419562	LOC100419562	PSEUDO	
100419565	LOC100419565	PSEUDO	
100419570	LOC100419570	PSEUDO	
100419572	LOC100419572	PSEUDO	
100419574	LOC100419574	PSEUDO	
100419579	LOC100419579	PSEUDO	
100419583	LOC100419583	PSEUDO	
100419595	HDAC1P1	PSEUDO	
100419599	RNF10P1	PSEUDO	
100419606	ZNF90P2	PSEUDO	
100419608	ZNF602P	PSEUDO	
100419609	ZNF70P1	PSEUDO	
100419610	TYMSP1	PSEUDO	
100419613	LOC100419613	PSEUDO	
100419614	MIOXP1	PSEUDO	
100419615	LOC100419615	PSEUDO	
100419616	LOC100419616	PSEUDO	
100419617	LOC100419617	PSEUDO	
100419620	LOC100419620	PSEUDO	
100419621	LOC100419621	PSEUDO	
100419622	LOC100419622	PSEUDO	
100419624	LOC100419624	PSEUDO	
100419639	LOC100419639	PSEUDO	
100419641	LOC100419641	PSEUDO	
100419642	LOC100419642	PSEUDO	
100419643	RNF14P3	PSEUDO	
100419644	LOC100419644	PSEUDO	
100419645	RNF14P4	PSEUDO	
100419649	PRAMEF35P	PSEUDO	
100419650	RPL23AP85	PSEUDO	
100419654	LOC100419654	PSEUDO	
100419668	LOC100419668	PSEUDO	
100419673	LOC100419673	PSEUDO	
100419678	LOC100419678	PSEUDO	
100419679	LOC100419679	PSEUDO	
100419680	LOC100419680	PSEUDO	
100419682	ZNF863P	PSEUDO	
100419684	LOC100419684	PSEUDO	
100419685	LOC100419685	PSEUDO	
100419686	LOC100419686	PSEUDO	
100419687	RNF152P1	PSEUDO	
100419690	LOC100419690	PSEUDO	
100419691	LOC100419691	PSEUDO	
100419692	LOC100419692	PSEUDO	
100419693	LOC100419693	PSEUDO	
100419700	LOC100419700	PSEUDO	
100419701	LOC100419701	PSEUDO	
100419702	LOC100419702	PSEUDO	
100419704	LOC100419704	PSEUDO	
100419705	ZNF92P2	PSEUDO	
100419706	LOC100419706	PSEUDO	
100419707	LOC100419707	PSEUDO	
100419709	ZNF887P	PSEUDO	
100419712	LOC100419712	PSEUDO	
100419713	LOC100419713	PSEUDO	
100419714	AHCYP6	PSEUDO	
100419715	LOC100419715	PSEUDO	
100419716	LOC100419716	PSEUDO	
100419717	SALL4P1	PSEUDO	
100419720	LOC100419720	PSEUDO	
100419721	LOC100419721	PSEUDO	
100419722	RNF19BPY	PSEUDO	
100419724	ZNF736P8Y	PSEUDO	
100419725	ZNF736P7Y	PSEUDO	
100419726	ZNF736P9Y	PSEUDO	
100419727	ZNF736P10Y	PSEUDO	
100419728	ZNF886P	PSEUDO	
100419729	ZNF884P	PSEUDO	
100419730	ZNF736P11Y	PSEUDO	
100419731	ZNF736P12Y	PSEUDO	
100419732	ZNF736P6Y	PSEUDO	
100419733	ZNF839P1	PSEUDO	
100419734	ZNF885P	PSEUDO	
100419735	ZNF736P4Y	PSEUDO	
100419737	LOC100419737	PSEUDO	
100419739	LOC100419739	PSEUDO	
100419741	LOC100419741	PSEUDO	
100419742	R3HDM2P1	PSEUDO	
100419743	DBET	ncRNA	
100419748	LOC100419748	PSEUDO	
100419750	DTWD1P2	PSEUDO	
100419751	ZNF587P1	PSEUDO	
100419752	LOC100419752	PSEUDO	
100419755	LOC100419755	PSEUDO	
100419756	ZNF968P	PSEUDO	
100419758	PKMP3	PSEUDO	
100419761	LOC100419761	PSEUDO	
100419762	LOC100419762	PSEUDO	
100419763	LOC100419763	PSEUDO	
100419764	GARS1P1	PSEUDO	
100419768	LOC100419768	PSEUDO	
100419772	LOC100419772	PSEUDO	
100419773	LOC100419773	PSEUDO	
100419774	LOC100419774	PSEUDO	
100419775	LOC100419775	PSEUDO	
100419776	ZNF619P1	PSEUDO	
100419777	RNF138P2	PSEUDO	
100419779	LOC100419779	PSEUDO	
100419780	ZNF722	PROTEIN_CODING	A0A1W2PQL4
100419781	LOC100419781	PSEUDO	
100419782	LOC100419782	PSEUDO	
100419783	LOC100419783	PSEUDO	
100419784	LOC100419784	PSEUDO	
100419786	LOC100419786	PSEUDO	
100419788	RNF19BPX	PSEUDO	
100419790	LOC100419790	PSEUDO	
100419791	LOC100419791	PSEUDO	
100419792	ZNF622P1	PSEUDO	
100419793	BEND7P1	PSEUDO	
100419794	LOC100419794	PSEUDO	
100419795	LOC100419795	PSEUDO	
100419796	LOC100419796	PSEUDO	
100419798	LOC100419798	PSEUDO	
100419799	LOC100419799	PSEUDO	
100419801	LOC100419801	PSEUDO	
100419802	LOC100419802	PSEUDO	
100419803	LOC100419803	PSEUDO	
100419806	LOC100419806	PSEUDO	
100419811	LOC100419811	PSEUDO	
100419812	LOC100419812	PSEUDO	
100419814	ANKRD49P1	PSEUDO	
100419815	SOWAHCP5	PSEUDO	
100419816	OTX2P2	PSEUDO	
100419821	CSNK1G2P1	PSEUDO	
100419824	LOC100419824	PSEUDO	
100419825	LOC100419825	PSEUDO	
100419827	ZKSCAN7P1	PSEUDO	
100419829	RARS1P1	PSEUDO	
100419830	LOC100419830	PSEUDO	
100419833	LOC100419833	PSEUDO	
100419834	LOC100419834	PSEUDO	
100419835	LOC100419835	PSEUDO	
100419836	LOC100419836	PSEUDO	
100419839	LOC100419839	PSEUDO	
100419840	LOC100419840	PSEUDO	
100419841	LOC100419841	PSEUDO	
100419842	LOC100419842	PSEUDO	
100419845	LOC100419845	PSEUDO	
100419847	LOC100419847	PSEUDO	
100419848	LOC100419848	PSEUDO	
100419851	LOC100419851	PSEUDO	
100419852	LOC100419852	PSEUDO	
100419853	LOC100419853	PSEUDO	
100419854	ZNF646P1	PSEUDO	
100419855	SALL4P4	PSEUDO	
100419859	LOC100419859	PSEUDO	
100419861	LOC100419861	PSEUDO	
100419862	LOC100419862	PSEUDO	
100419863	LOC100419863	PSEUDO	
100419866	ZNF444P1	PSEUDO	
100419867	ZNF101P1	PSEUDO	
100419868	ZNF33BP1	PSEUDO	
100419870	LOC100419870	PSEUDO	
100419872	LOC100419872	PSEUDO	
100419873	ZNF519P1	PSEUDO	
100419875	FNBP1P2	PSEUDO	
100419877	BRD7P7	PSEUDO	
100419878	METTL5P2	PSEUDO	
100419880	KIF3AP1	PSEUDO	
100419882	LOC100419882	PSEUDO	
100419883	YAP1P3	PSEUDO	
100419888	LOC100419888	PSEUDO	
100419890	LOC100419890	PSEUDO	
100419891	LOC100419891	PSEUDO	
100419892	LOC100419892	PSEUDO	
100419893	ZNF415P1	PSEUDO	
100419894	LOC100419894	PSEUDO	
100419895	ZNF971P	PSEUDO	
100419901	LOC100419901	PSEUDO	
100419903	RWDD4P1	PSEUDO	
100419906	ANKRD11P2	PSEUDO	
100419907	LOC100419907	PSEUDO	
100419908	LOC100419908	PSEUDO	
100419909	YAP1P2	PSEUDO	
100419911	LOC100419911	PSEUDO	
100419912	LOC100419912	PSEUDO	
100419913	LOC100419913	PSEUDO	
100419915	LOC100419915	PSEUDO	
100419916	CDK8P1	PSEUDO	
100419917	LOC100419917	PSEUDO	
100419920	ANKRD33BP1	PSEUDO	
100419921	LOC100419921	PSEUDO	
100419923	LOC100419923	PSEUDO	
100419924	LOC100419924	PSEUDO	
100419925	LOC100419925	PSEUDO	
100419926	LOC100419926	PSEUDO	
100419928	LOC100419928	PSEUDO	
100419929	GCNAP1	PSEUDO	
100419930	CENPUP2	PSEUDO	
100419932	LOC100419932	PSEUDO	
100419935	LOC100419935	PSEUDO	
100419945	TRIM51DP	PSEUDO	
100419947	HMGB1P21	PSEUDO	
100419948	HMGB3P17	PSEUDO	
100419949	HMGB3P3	PSEUDO	
100419950	HMGB1P35	PSEUDO	
100419951	LOC100419951	PSEUDO	
100419952	LOC100419952	PSEUDO	
100419955	SDAD1P4	PSEUDO	
100419956	LOC100419956	PSEUDO	
100419957	SOWAHCP2	PSEUDO	
100419959	LOC100419959	PSEUDO	
100419960	LOC100419960	PSEUDO	
100419962	ANKRD54P1	PSEUDO	
100419963	YY1P1	PSEUDO	
100419964	RSU1P3	PSEUDO	
100419966	LOC100419966	PSEUDO	
100419967	PLSCR4P1	PSEUDO	
100419968	HMGB1P36	PSEUDO	
100419969	MYLKP2	PSEUDO	
100419971	PRELID1P2	PSEUDO	
100419972	HMGB1P39	PSEUDO	
100419974	HMGB1P17	PSEUDO	
100419975	LOC100419975	PSEUDO	
100419977	LOC100419977	PSEUDO	
100419978	HMGB1P46	PSEUDO	
100419979	HMGB1P19	PSEUDO	
100419980	LOC100419980	PSEUDO	
100419984	LOC100419984	PSEUDO	
100419985	LOC100419985	PSEUDO	
100419986	LOC100419986	PSEUDO	
100419987	LOC100419987	PSEUDO	
100419989	THUMPD3P1	PSEUDO	
100419991	LOC100419991	PSEUDO	
100419995	HMGB1P32	PSEUDO	
100419996	HMGB1P11	PSEUDO	
100420002	LOC100420002	PSEUDO	
100420003	E2F3P2	PSEUDO	
100420004	HSPA8P10	PSEUDO	
100420005	FAR2P4	PSEUDO	
100420006	LOC100420006	PSEUDO	
100420008	LOC100420008	PSEUDO	
100420011	LOC100420011	PSEUDO	
100420012	ARF1P2	PSEUDO	
100420013	HMGB1P49	PSEUDO	
100420015	HMGB3P29	PSEUDO	
100420018	WEE2P1	PSEUDO	
100420019	LOC100420019	PSEUDO	
100420020	LOC100420020	PSEUDO	
100420021	ANKRD33BP8	PSEUDO	
100420022	ANKRD33BP10	PSEUDO	
100420024	ANKRD33BP7	PSEUDO	
100420025	ANKRD33BP9	PSEUDO	
100420027	LOC100420027	PSEUDO	
100420028	HSPA8P4	PSEUDO	
100420030	MORF4L1P4	PSEUDO	
100420033	HMGB3P7	PSEUDO	
100420035	LOC100420035	PSEUDO	
100420036	RFPL4AP4	PSEUDO	
100420038	HSPA8P12	PSEUDO	
100420041	HMGB1P43	PSEUDO	
100420042	CARS1P1	PSEUDO	
100420043	CACYBPP1	PSEUDO	
100420044	HMGB1P7	PSEUDO	
100420046	PRELID1P3	PSEUDO	
100420047	RAD51AP1P1	PSEUDO	
100420048	PCBP2P4	PSEUDO	
100420049	HSPA8P19	PSEUDO	
100420050	DONSONP1	PSEUDO	
100420051	HSPA8P15	PSEUDO	
100420052	LOC100420052	PSEUDO	
100420053	LOC100420053	PSEUDO	
100420054	LOC100420054	PSEUDO	
100420055	RFPL4AP7	PSEUDO	
100420057	LOC100420057	PSEUDO	
100420058	RFPL4AP5	PSEUDO	
100420059	RFPL4AP2	PSEUDO	
100420060	LOC100420060	PSEUDO	
100420061	LOC100420061	PSEUDO	
100420062	LOC100420062	PSEUDO	
100420063	HMGB1P24	PSEUDO	
100420064	LOC100420064	PSEUDO	
100420066	LOC100420066	PSEUDO	
100420067	TMEM231P1	PSEUDO	
100420072	EI24P4	PSEUDO	
100420073	DPY19L4P2	PSEUDO	
100420074	LOC100420074	PSEUDO	
100420075	PLCE1P1	PSEUDO	
100420080	HSPA8P7	PSEUDO	
100420083	LOC100420083	PSEUDO	
100420084	LOC100420084	PSEUDO	
100420089	LOC100420089	PSEUDO	
100420092	LOC100420092	PSEUDO	
100420095	LOC100420095	PSEUDO	
100420096	LOC100420096	PSEUDO	
100420097	LOC100420097	PSEUDO	
100420098	LOC100420098	PSEUDO	
100420100	HMGB1P34	PSEUDO	
100420103	LOC100420103	PSEUDO	
100420108	RBM7P1	PSEUDO	
100420109	WBP1P1	PSEUDO	
100420110	SCYL2P1	PSEUDO	
100420113	KLF4P1	PSEUDO	
100420114	LOC100420114	PSEUDO	
100420116	LOC100420116	PSEUDO	
100420117	LOC100420117	PSEUDO	
100420118	LOC100420118	PSEUDO	
100420119	LOC100420119	PSEUDO	
100420121	MRGPRX9P	PSEUDO	
100420122	LOC100420122	PSEUDO	
100420123	MRGPRX8P	PSEUDO	
100420127	LOC100420127	PSEUDO	
100420130	LOC100420130	PSEUDO	
100420133	HSPA8P2	PSEUDO	
100420143	HSPA8P3	PSEUDO	
100420144	MEMO1P6	PSEUDO	
100420149	BECN1P2	PSEUDO	
100420155	RPL7L1P2	PSEUDO	
100420158	FTLP16	PSEUDO	
100420159	RRM2P3	PSEUDO	
100420162	LOC100420162	PSEUDO	
100420166	LOC100420166	PSEUDO	
100420170	LOC100420170	PSEUDO	
100420171	LOC100420171	PSEUDO	
100420172	LOC100420172	PSEUDO	
100420174	LOC100420174	PSEUDO	
100420175	LOC100420175	PSEUDO	
100420177	LOC100420177	PSEUDO	
100420178	E2F6P3	PSEUDO	
100420180	DBF4P2	PSEUDO	
100420186	LOC100420186	PSEUDO	
100420187	LOC100420187	PSEUDO	
100420189	SEPHS1P3	PSEUDO	
100420190	SEPHS2P1	PSEUDO	
100420198	LUC7L3P1	PSEUDO	
100420200	RPL7L1P12	PSEUDO	
100420201	RPL7L1P6	PSEUDO	
100420203	CICP16	PSEUDO	
100420205	LOC100420205	PSEUDO	
100420206	RPL36AP55	PSEUDO	
100420207	MED28P1	PSEUDO	
100420211	LOC100420211	PSEUDO	
100420213	RBM11P1	PSEUDO	
